product,price,category,link
"Black PVC Angle profile, (L)2.5m (W)30mm",Â£8.73,Builder's metalwork,https://www.diy.com/departments/black-pvc-angle-profile-l-2-5m-w-30mm/3232637807456_BQ.prd
"Silver effect Aluminium Equal L-shaped Angle profile, (L)2.5m (W)15mm",Â£13.24,Builder's metalwork,https://www.diy.com/departments/silver-effect-aluminium-equal-l-shaped-angle-profile-l-2-5m-w-15mm/3232637200202_BQ.prd
"Expamet Steel Angle bead (L)2.4m (W)22mm (T)3mm, Pack of 10",Â£26,Builder's metalwork,https://www.diy.com/departments/expamet-steel-angle-bead-l-2-4m-w-22mm-t-3mm-pack-of-10/35786_BQ.prd
"White PVC Equal L-shaped Angle profile, (L)2.5m (W)50mm",Â£12.05,Builder's metalwork,https://www.diy.com/departments/white-pvc-equal-l-shaped-angle-profile-l-2-5m-w-50mm/3232637807104_BQ.prd
"Expamet Galvanised steel Stop bead, (L)2.4m (W)25mm",Â£6.98,Builder's metalwork,https://www.diy.com/departments/expamet-galvanised-steel-stop-bead-l-2-4m-w-25mm/278768_BQ.prd
"Grey PVC Equal L-shaped Angle profile, (L)2.5m (W)20mm",Â£8.82,Builder's metalwork,https://www.diy.com/departments/grey-pvc-equal-l-shaped-angle-profile-l-2-5m-w-20mm/3232637807555_BQ.prd
"Matt PVC Flat Bar, (L)2m (W)25mm (T)5mm",Â£11.48,Builder's metalwork,https://www.diy.com/departments/matt-pvc-flat-bar-l-2m-w-25mm-t-5mm/3232636007000_BQ.prd
"White PVC Equal L-shaped Angle profile, (L)2.5m (W)40mm",Â£10.84,Builder's metalwork,https://www.diy.com/departments/white-pvc-equal-l-shaped-angle-profile-l-2-5m-w-40mm/3232637806800_BQ.prd
Expamet Steel Angle bead (L)3m Pack of 10,Â£28,Builder's metalwork,https://www.diy.com/departments/expamet-steel-angle-bead-l-3m-pack-of-10/35787_BQ.prd
"Silver effect PVC Equal L-shaped Angle profile, (L)2m (W)20mm",Â£7.07,Builder's metalwork,https://www.diy.com/departments/silver-effect-pvc-equal-l-shaped-angle-profile-l-2m-w-20mm/1392987_BQ.prd
Expamet Steel Angle bead (L)2.4m (W)22mm (T)3mm,Â£2.98,Builder's metalwork,https://www.diy.com/departments/expamet-steel-angle-bead-l-2-4m-w-22mm-t-3mm/35776_BQ.prd
"Varnished Hot-rolled steel Flat Bar, (L)2500mm (W)20mm (T)4mm",Â£14.64,Builder's metalwork,https://www.diy.com/departments/varnished-hot-rolled-steel-flat-bar-l-2500mm-w-20mm-t-4mm/3232637108706_BQ.prd
"Black PVC Equal L-shaped Angle profile, (L)2m (W)15mm",Â£6.85,Builder's metalwork,https://www.diy.com/departments/black-pvc-equal-l-shaped-angle-profile-l-2m-w-15mm/254016_BQ.prd
"Varnished Hot-rolled steel Equal L-shaped Angle profile, (L)1m (W)30mm",Â£12.16,Builder's metalwork,https://www.diy.com/departments/varnished-hot-rolled-steel-equal-l-shaped-angle-profile-l-1m-w-30mm/254167_BQ.prd
"Aluminium Flat Bar, (L)2000mm (W)40mm (T)2mm",Â£14.44,Builder's metalwork,https://www.diy.com/departments/aluminium-flat-bar-l-2000mm-w-40mm-t-2mm/3232630602850_BQ.prd
"Clear PVC Equal L-shaped Angle profile, (L)2m (W)20mm",Â£6.25,Builder's metalwork,https://www.diy.com/departments/clear-pvc-equal-l-shaped-angle-profile-l-2m-w-20mm/1392989_BQ.prd
Expamet Galvanised steel Arch former (L)760mm (W)230mm,Â£90,Builder's metalwork,https://www.diy.com/departments/expamet-galvanised-steel-arch-former-l-760mm-w-230mm/278760_BQ.prd
Gypframe Galvanised steel C Stud (L)3m,Â£14.56,Builder's metalwork,https://www.diy.com/departments/gypframe-galvanised-steel-c-stud-l-3m/1835123_BQ.prd
"Silver effect Aluminium Embossed Sheet, (H)500mm (W)250mm (T)1.7mm 360g",Â£21.42,Builder's metalwork,https://www.diy.com/departments/silver-effect-aluminium-embossed-sheet-h-500mm-w-250mm-t-1-7mm-360g/84226_BQ.prd
"Silver effect Steel Smooth Sheet, (H)500mm (W)250mm (T)0.6mm 510g",Â£7.32,Builder's metalwork,https://www.diy.com/departments/silver-effect-steel-smooth-sheet-h-500mm-w-250mm-t-0-6mm-510g/253965_BQ.prd
"Brass Equal L-shaped Angle profile, (L)1m (W)10mm",Â£14.90,Builder's metalwork,https://www.diy.com/departments/brass-equal-l-shaped-angle-profile-l-1m-w-10mm/254165_BQ.prd
"Colorail Brass effect Steel Round Tube, (L)1.83m (Dia)19mm",Â£14.38,Builder's metalwork,https://www.diy.com/departments/colorail-brass-effect-steel-round-tube-l-1-83m-dia-19mm/241893_BQ.prd
MetsÃ¤ Wood Round edge Whitewood CLS timber (L)2.4m (W)63mm (T)38mm,Â£3.97,Constructional timber,https://www.diy.com/departments/metsa-wood-round-edge-whitewood-cls-timber-l-2-4m-w-63mm-t-38mm/1798294_BQ.prd
MetsÃ¤ WoodTreated Rough sawn Whitewood Timber (L)2.4m (W)50mm (T)22mm,Â£5.47,Constructional timber,https://www.diy.com/departments/metsa-woodtreated-rough-sawn-whitewood-timber-l-2-4m-w-50mm-t-22mm/1798310_BQ.prd
MetsÃ¤ Wood Rough sawn Whitewood spruce Timber (L)2.4m (W)75mm (T)47mm,Â£9.97,Constructional timber,https://www.diy.com/departments/metsa-wood-rough-sawn-whitewood-spruce-timber-l-2-4m-w-75mm-t-47mm/1798373_BQ.prd
Treated Rough sawn Whitewood spruce Timber (L)1.8m (W)50mm (T)47mm,Â£6.47,Constructional timber,https://www.diy.com/departments/treated-rough-sawn-whitewood-spruce-timber-l-1-8m-w-50mm-t-47mm/3663602558521_BQ.prd
MetsÃ¤ Wood Rough sawn Whitewood spruce Timber (L)2.4m (W)30mm (T)10mm,Â£2.67,Constructional timber,https://www.diy.com/departments/metsa-wood-rough-sawn-whitewood-spruce-timber-l-2-4m-w-30mm-t-10mm/1798304_BQ.prd
"Treated Sawn Spruce Timber (L)2.4m (W)100mm (T)47mm, Pack of 4",Â£54,Constructional timber,https://www.diy.com/departments/treated-sawn-spruce-timber-l-2-4m-w-100mm-t-47mm-pack-of-4/570348_BQ.prd
"Treated Sawn Pressure treated Whitewood spruce Timber (L)2.4m (W)50mm (T)47mm, Pack of 8",Â£71.76,Constructional timber,https://www.diy.com/departments/treated-sawn-pressure-treated-whitewood-spruce-timber-l-2-4m-w-50mm-t-47mm-pack-of-8/5022652847074_BQ.prd
"Treated Sawn Pressure treated Whitewood spruce Timber (L)2.4m (W)150mm (T)22mm, Pack of 4",Â£45.92,Constructional timber,https://www.diy.com/departments/treated-sawn-pressure-treated-whitewood-spruce-timber-l-2-4m-w-150mm-t-22mm-pack-of-4/5022652847173_BQ.prd
"Round edge Spruce CLS timber (L)2.4m (W)89mm (T)38mm, Pack of 6",Â£41.82,Constructional timber,https://www.diy.com/departments/round-edge-spruce-cls-timber-l-2-4m-w-89mm-t-38mm-pack-of-6/492782_BQ.prd
"Round edge Spruce CLS timber (L)2.4m (W)63mm (T)38mm, Pack of 8",Â£35.76,Constructional timber,https://www.diy.com/departments/round-edge-spruce-cls-timber-l-2-4m-w-63mm-t-38mm-pack-of-8/492781_BQ.prd
MetsÃ¤ Wood Rough sawn Whitewood spruce Timber (L)2.4m (W)100mm (T)47mm,Â£12.97,Constructional timber,https://www.diy.com/departments/metsa-wood-rough-sawn-whitewood-spruce-timber-l-2-4m-w-100mm-t-47mm/1798366_BQ.prd
MetsÃ¤ Wood Round edge Whitewood spruce CLS timber (L)2.4m (W)89mm (T)38mm,Â£6.97,Constructional timber,https://www.diy.com/departments/metsa-wood-round-edge-whitewood-spruce-cls-timber-l-2-4m-w-89mm-t-38mm/1798297_BQ.prd
MetsÃ¤ WoodTreated Rough sawn Whitewood spruce Timber (L)2.4m (W)50mm (T)25mm,Â£5.47,Constructional timber,https://www.diy.com/departments/metsa-woodtreated-rough-sawn-whitewood-spruce-timber-l-2-4m-w-50mm-t-25mm/1798289_BQ.prd
Treated Rough sawn Whitewood spruce Timber (L)1.8m (W)150mm (T)22mm,Â£9.27,Constructional timber,https://www.diy.com/departments/treated-rough-sawn-whitewood-spruce-timber-l-1-8m-w-150mm-t-22mm/3663602558514_BQ.prd
Round edge Pressure treated Whitewood spruce Stick timber (L)3m (W)95mm (T)45mm,Â£11.97,Constructional timber,https://www.diy.com/departments/round-edge-pressure-treated-whitewood-spruce-stick-timber-l-3m-w-95mm-t-45mm/3663602461869_BQ.prd
R4C Smooth Planed Round edge Kiln dried & pressure treated (with tanalith E) Whitewood Stick timber (L)2.4m (W)60mm (T)60mm,Â£14.87,Constructional timber,https://www.diy.com/departments/r4c-smooth-planed-round-edge-kiln-dried-pressure-treated-with-tanalith-e-whitewood-stick-timber-l-2-4m-w-60mm-t-60mm/5059340067605_BQ.prd
MetsÃ¤ Wood Round edge Whitewood spruce Stick timber (L)2.4m (W)70mm (T)45mm,Â£7.97,Constructional timber,https://www.diy.com/departments/metsa-wood-round-edge-whitewood-spruce-stick-timber-l-2-4m-w-70mm-t-45mm/1798324_BQ.prd
Round edge Pressure treated Whitewood spruce Stick timber (L)3m (W)145mm (T)45mm,Â£19.47,Constructional timber,https://www.diy.com/departments/round-edge-pressure-treated-whitewood-spruce-stick-timber-l-3m-w-145mm-t-45mm/3663602461876_BQ.prd
MetsÃ¤ Wood Round edge Whitewood spruce Stick timber (L)2.4m (W)95mm (T)45mm,Â£8.97,Constructional timber,https://www.diy.com/departments/metsa-wood-round-edge-whitewood-spruce-stick-timber-l-2-4m-w-95mm-t-45mm/1798326_BQ.prd
MetsÃ¤ Wood Rough sawn Whitewood spruce Timber (L)2.4m (W)200mm (T)25mm,Â£15.47,Constructional timber,https://www.diy.com/departments/metsa-wood-rough-sawn-whitewood-spruce-timber-l-2-4m-w-200mm-t-25mm/1798359_BQ.prd
MetsÃ¤ WoodTreated Rough sawn Whitewood spruce Timber (L)2.4m (W)100mm (T)47mm,Â£13.47,Constructional timber,https://www.diy.com/departments/metsa-woodtreated-rough-sawn-whitewood-spruce-timber-l-2-4m-w-100mm-t-47mm/1798314_BQ.prd
MetsÃ¤ Wood Round edge Whitewood spruce Stick timber (L)2.4m (W)145mm (T)45mm,Â£16.47,Constructional timber,https://www.diy.com/departments/metsa-wood-round-edge-whitewood-spruce-stick-timber-l-2-4m-w-145mm-t-45mm/1798320_BQ.prd
Treated Rough sawn Whitewood spruce Timber (L)1.8m (W)100mm (T)22mm,Â£6.57,Constructional timber,https://www.diy.com/departments/treated-rough-sawn-whitewood-spruce-timber-l-1-8m-w-100mm-t-22mm/3663602558491_BQ.prd
Smooth Planed Round edge Whitewood spruce Stick timber (L)2.4m (W)38mm (T)38mm,Â£6.47,Constructional timber,https://www.diy.com/departments/smooth-planed-round-edge-whitewood-spruce-stick-timber-l-2-4m-w-38mm-t-38mm/1798302_BQ.prd
White Hardboard (L)2.44m (W)1.22m (T)3mm,Â£18.47,Sheet materials,https://www.diy.com/departments/white-hardboard-l-2-44m-w-1-22m-t-3mm/5059340295367_BQ.prd
Smooth OSB 3 Board (T)18mm,Â£12.97-Â£30,Sheet materials,https://www.diy.com/departments/osb-3-osb-3-board-l-2-44m-w-1-22m-t-18mm/1696229_BQ.prd
Hardwood Plywood Board (L)2.44m (W)1.22m (T)18mm,Â£45,Sheet materials,https://www.diy.com/departments/hardwood-plywood-board-l-2-44m-w-1-22m-t-18mm/5059340257433_BQ.prd
Hardwood Plywood Board (L)2.44m (W)1.22m (T)9mm,Â£30,Sheet materials,https://www.diy.com/departments/hardwood-plywood-board-l-2-44m-w-1-22m-t-9mm/5059340257327_BQ.prd
Hardwood Plywood Board (L)1.22m (W)0.61m (T)5mm,Â£11.97,Sheet materials,https://www.diy.com/departments/hardwood-plywood-board-l-1-22m-w-0-61m-t-5mm/5059340257372_BQ.prd
Smooth White Hardboard (T)3mm,Â£7.47-Â£12.97,Sheet materials,https://www.diy.com/departments/white-hardboard-l-0-41m-w-0-81m-t-3mm/1696246_BQ.prd
Chipboard Tongue & groove Floorboard (L)2.4m (W)600mm (T)22mm,Â£23.97,Sheet materials,https://www.diy.com/departments/chipboard-tongue-groove-floorboard-l-2-4m-w-600mm-t-22mm/1696238_BQ.prd
Smooth OSB 3 Board (T)9mm,Â£9.97-Â£21,Sheet materials,https://www.diy.com/departments/osb-3-board-l-2-44m-w-1-22m-t-9mm/1696230_BQ.prd
OSB 3 Board (L)2.44m (W)1.22m (T)11mm,Â£24,Sheet materials,https://www.diy.com/departments/osb-3-board-l-2-44m-w-1-22m-t-11mm/5059340255675_BQ.prd
Natural Softwood Plywood Board (L)2.44m (W)1.22m (T)18mm,Â£45,Sheet materials,https://www.diy.com/departments/natural-softwood-plywood-board-l-2-44m-w-1-22m-t-18mm/945875_BQ.prd
MDF Board (L)2.44m (W)1.22m (T)25mm 46120g,Â£55.97,Sheet materials,https://www.diy.com/departments/mdf-board-l-2-44m-w-1-22m-t-25mm-46120g/1696264_BQ.prd
Brown Hardboard (L)1.83m (W)0.61m (T)3mm,Â£10.97,Sheet materials,https://www.diy.com/departments/brown-hardboard-l-1-83m-w-0-61m-t-3mm/1696237_BQ.prd
Chipboard Tongue & groove Floorboard (L)2.4m (W)600mm (T)18mm,Â£19.97,Sheet materials,https://www.diy.com/departments/chipboard-tongue-groove-floorboard-l-2-4m-w-600mm-t-18mm/1696267_BQ.prd
Smooth OSB 3 Board (T)15mm,Â£11.97-Â£23.97,Sheet materials,https://www.diy.com/departments/osb-3-board-l-1-22m-w-0-61m-t-15mm/1696228_BQ.prd
Smooth MDF Board (T)9mm,Â£10.47-Â£23,Sheet materials,https://www.diy.com/departments/mdf-board-l-0-81m-w-0-41m-t-9mm/1696225_BQ.prd
Smooth MDF Board (T)12mm,Â£11.97-Â£19.97,Sheet materials,https://www.diy.com/departments/mdf-board-l-1-83m-w-0-61m-t-12mm/1696261_BQ.prd
Brown Hardboard (L)1.22m (W)2.44m (T)3mm,Â£15.47,Sheet materials,https://www.diy.com/departments/brown-hardboard-l-1-22m-w-2-44m-t-3mm/5059340246949_BQ.prd
Moisture resistant MDF Board (L)1.2m (W)0.6m (T)18mm,Â£23,Sheet materials,https://www.diy.com/departments/moisture-resistant-mdf-board-l-1-2m-w-0-6m-t-18mm/5059340295374_BQ.prd
Hardwood Plywood Board (L)1.83m (W)0.61m (T)9mm 5000g,Â£18.97,Sheet materials,https://www.diy.com/departments/hardwood-plywood-board-l-1-83m-w-0-61m-t-9mm-5000g/5059340257358_BQ.prd
Hardwood Plywood Board (L)2.44m (W)1.22m (T)5mm,Â£25,Sheet materials,https://www.diy.com/departments/hardwood-plywood-board-l-2-44m-w-1-22m-t-5mm/5059340257310_BQ.prd
Smooth MDF Board (T)6mm,Â£8.97-Â£14.97,Sheet materials,https://www.diy.com/departments/mdf-board-l-1-83m-w-0-61m-t-6mm/1696219_BQ.prd
Hardwood Plywood Board (L)1.83m (W)0.61m (T)3.6mm 2000g,Â£14.97,Sheet materials,https://www.diy.com/departments/hardwood-plywood-board-l-1-83m-w-0-61m-t-3-6mm-2000g/5059340257334_BQ.prd
Natural Hardwood Plywood Board (L)0.81m (W)0.41m (T)3.6mm,Â£9.97,Sheet materials,https://www.diy.com/departments/natural-hardwood-plywood-board-l-0-81m-w-0-41m-t-3-6mm/5059340257396_BQ.prd
Natural Hardwood Plywood Board (L)1.22m (W)0.61m (T)3.6mm,Â£10.97,Sheet materials,https://www.diy.com/departments/natural-hardwood-plywood-board-l-1-22m-w-0-61m-t-3-6mm/5059340257365_BQ.prd
MetsÃ¤ Wood Smooth Planed Square edge Whitewood spruce Stick timber (L)2.4m (W)34mm (T)12mm,Â£3.27,Finishing timber,https://www.diy.com/departments/metsa-wood-smooth-planed-square-edge-whitewood-spruce-stick-timber-l-2-4m-w-34mm-t-12mm/1798332_BQ.prd
MetsÃ¤ Wood Smooth Planed Square edge Whitewood spruce Stick timber (L)2.4m (W)70mm (T)18mm,Â£6.97,Finishing timber,https://www.diy.com/departments/metsa-wood-smooth-planed-square-edge-whitewood-spruce-stick-timber-l-2-4m-w-70mm-t-18mm/1798340_BQ.prd
MetsÃ¤ Wood Smooth Planed Square edge Whitewood spruce Stick timber (L)2.4m (W)144mm (T)18mm,Â£12.27,Finishing timber,https://www.diy.com/departments/metsa-wood-smooth-planed-square-edge-whitewood-spruce-stick-timber-l-2-4m-w-144mm-t-18mm/1798337_BQ.prd
Smooth Planed Square edge Whitewood spruce Stick timber (L)2.4m (W)194mm (T)27mm,Â£22.47,Finishing timber,https://www.diy.com/departments/smooth-planed-square-edge-whitewood-spruce-stick-timber-l-2-4m-w-194mm-t-27mm/1798355_BQ.prd
Cheshire Mouldings Smooth Square edge Pine Stripwood (L)2.4m (W)46mm (T)25mm,Â£11.47,Finishing timber,https://www.diy.com/departments/cheshire-mouldings-smooth-square-edge-pine-stripwood-l-2-4m-w-46mm-t-25mm/1793538_BQ.prd
MetsÃ¤ Wood Smooth Planed Square edge Whitewood spruce Stick timber (L)2.4m (W)44mm (T)44mm,Â£9.97,Finishing timber,https://www.diy.com/departments/metsa-wood-smooth-planed-square-edge-whitewood-spruce-stick-timber-l-2-4m-w-44mm-t-44mm/1798351_BQ.prd
Smooth Square edge Pine Stripwood (L)2.4m (W)25mm (T)10.5mm,Â£6.37,Finishing timber,https://www.diy.com/departments/smooth-square-edge-pine-stripwood-l-2-4m-w-25mm-t-10-5mm/1793516_BQ.prd
MetsÃ¤ Wood Smooth Planed Square edge Whitewood spruce Stick timber (L)2.4m (W)169mm (T)18mm,Â£13.97,Finishing timber,https://www.diy.com/departments/metsa-wood-smooth-planed-square-edge-whitewood-spruce-stick-timber-l-2-4m-w-169mm-t-18mm/1798336_BQ.prd
Smooth Primed Square edge Stripwood (L)2.4m (W)70mm (T)18mm,Â£13.97,Finishing timber,https://www.diy.com/departments/smooth-primed-square-edge-stripwood-l-2-4m-w-70mm-t-18mm/5059340109312_BQ.prd
MetsÃ¤ Wood Smooth Planed Square edge Whitewood spruce Stick timber (L)2.4m (W)44mm (T)18mm,Â£5.17,Finishing timber,https://www.diy.com/departments/metsa-wood-smooth-planed-square-edge-whitewood-spruce-stick-timber-l-2-4m-w-44mm-t-18mm/1798339_BQ.prd
MetsÃ¤ Wood Smooth Planed Square edge Whitewood spruce Stick timber (L)2.4m (W)119mm (T)18mm,Â£10.57,Finishing timber,https://www.diy.com/departments/metsa-wood-smooth-planed-square-edge-whitewood-spruce-stick-timber-l-2-4m-w-119mm-t-18mm/1798334_BQ.prd
MetsÃ¤ Wood Smooth Planed Square edge Whitewood spruce Stick timber (L)2.4m (W)94mm (T)44mm,Â£17.47,Finishing timber,https://www.diy.com/departments/metsa-wood-smooth-planed-square-edge-whitewood-spruce-stick-timber-l-2-4m-w-94mm-t-44mm/1798352_BQ.prd
Smooth Square edge Pine Stripwood (L)2.4m (W)21mm (T)21mm,Â£7.37,Finishing timber,https://www.diy.com/departments/smooth-square-edge-pine-stripwood-l-2-4m-w-21mm-t-21mm/1793550_BQ.prd
Cheshire Mouldings Smooth Square edge Pine Stripwood (L)2.4m (W)92mm (T)25mm,Â£14.47,Finishing timber,https://www.diy.com/departments/cheshire-mouldings-smooth-square-edge-pine-stripwood-l-2-4m-w-92mm-t-25mm/1793540_BQ.prd
Cheshire Mouldings Smooth Square edge Pine Stripwood (L)2.4m (W)68mm (T)15mm,Â£10.47,Finishing timber,https://www.diy.com/departments/cheshire-mouldings-smooth-square-edge-pine-stripwood-l-2-4m-w-68mm-t-15mm/1793549_BQ.prd
MetsÃ¤ Wood Smooth Planed Square edge Whitewood spruce Stick timber (L)2.4m (W)70mm (T)69mm,Â£20.97,Finishing timber,https://www.diy.com/departments/metsa-wood-smooth-planed-square-edge-whitewood-spruce-stick-timber-l-2-4m-w-70mm-t-69mm/1798353_BQ.prd
Smooth Square edge Pine Stripwood (L)2.4m (W)46mm (T)15mm,Â£8.87,Finishing timber,https://www.diy.com/departments/smooth-square-edge-pine-stripwood-l-2-4m-w-46mm-t-15mm/1793551_BQ.prd
Cheshire Mouldings Smooth Square edge Pine Stripwood (L)2.4m (W)92mm (T)15mm,Â£11.97,Finishing timber,https://www.diy.com/departments/cheshire-mouldings-smooth-square-edge-pine-stripwood-l-2-4m-w-92mm-t-15mm/1793548_BQ.prd
MetsÃ¤ Wood Smooth Planed Square edge Whitewood spruce Stick timber (L)2.4m (W)94mm (T)18mm,Â£8.77,Finishing timber,https://www.diy.com/departments/metsa-wood-smooth-planed-square-edge-whitewood-spruce-stick-timber-l-2-4m-w-94mm-t-18mm/1798341_BQ.prd
Cheshire Mouldings Smooth Square edge Pine Stripwood (L)2.4m (W)68mm (T)10.5mm,Â£10.87,Finishing timber,https://www.diy.com/departments/cheshire-mouldings-smooth-square-edge-pine-stripwood-l-2-4m-w-68mm-t-10-5mm/1793520_BQ.prd
MetsÃ¤ Wood Smooth Planed Square edge Whitewood spruce Stick timber (L)2.4m (W)34mm (T)18mm,Â£4.27,Finishing timber,https://www.diy.com/departments/metsa-wood-smooth-planed-square-edge-whitewood-spruce-stick-timber-l-2-4m-w-34mm-t-18mm/1798338_BQ.prd
Smooth Square edge Pine Stripwood (L)2.4m (W)36mm (T)21mm,Â£9.87,Finishing timber,https://www.diy.com/departments/smooth-square-edge-pine-stripwood-l-2-4m-w-36mm-t-21mm/1793552_BQ.prd
MetsÃ¤ Wood Smooth Planed Square edge Whitewood spruce Stick timber (L)2.4m (W)70mm (T)44mm,Â£13.77,Finishing timber,https://www.diy.com/departments/metsa-wood-smooth-planed-square-edge-whitewood-spruce-stick-timber-l-2-4m-w-70mm-t-44mm/1798350_BQ.prd
Cheshire Mouldings Smooth Square edge Pine Stripwood (L)2.4m (W)46mm (T)6mm,Â£6.47,Finishing timber,https://www.diy.com/departments/cheshire-mouldings-smooth-square-edge-pine-stripwood-l-2-4m-w-46mm-t-6mm/1793532_BQ.prd
"White Semi edged Chipboard Furniture board, (L)2.5m (W)600mm (T)18mm",Â£21.97,Furniture boards,https://www.diy.com/departments/white-semi-edged-chipboard-furniture-board-l-2-5m-w-600mm-t-18mm/3663602873570_BQ.prd
"White Semi edged Chipboard Furniture board, (L)2.5m (W)500mm (T)18mm",Â£19.97,Furniture boards,https://www.diy.com/departments/white-semi-edged-chipboard-furniture-board-l-2-5m-w-500mm-t-18mm/3663602873556_BQ.prd
