id,name,price,category,link,image,description,source,sub_category
5301,Diall 1mm Foam Luxury vinyl click flooring Underlay panels,40,Underlay & floor preparation,https://www.diy.com/departments/diall-1mm-foam-luxury-vinyl-click-flooring-underlay-panels/2057369_BQ.prd,https://media.diy.com/is/image/Kingfisher/vitrex-classic-5mm-foam-laminate-solid-wood-flooring-underlay-panels-pack-of-19~5011204608997_01c_bq?wid=284&hei=284,"Provides levelling of uneven floorsSuitable for Luxury vinyl click flooringSuitable for use with underfloor heatingGuarantee - 2 yearsFeatures and benefitsThis underlay is designed specifically for use with our luxury vinyl click flooring range.This low thickness underlay has good acoustic insulation properties, especially when it comes to impact noiseThe pressure resistant foam core provides reliable protection for flooring against damageHelps to level sub floor irregularity or unevenness up to 0.5 mmThe anti-slip surface prevents individual panels from sliding and opening the jointsCan be used both in damp rooms and on top of underfloor heating",BQ,flooring_tools
5302,Diall 5mm Extruded polystyrene (XPS) foam Laminate & solid wood flooring Underlay panels,17.5,Underlay & floor preparation,https://www.diy.com/departments/diall-5mm-extruded-polystyrene-xps-foam-laminate-solid-wood-flooring-underlay-panels/1570772_BQ.prd,https://media.diy.com/is/image/Kingfisher/diall-1mm-foam-luxury-vinyl-click-flooring-underlay-panels~3663602601500_03bq?wid=284&hei=284,"Perfectly insulates the floor from coldSuitable for Laminate & solid wood flooringGuarantee - 2 years2 years GuaranteeFeatures and benefitsOutstanding soundproofing qualitiesSimple to install thanks to a “puzzle” easy click, easy lay & easy cut systemThe best value for money underlayReliable protection under heavy loadsHelps to level sub-floor irregularity/unevenness up to 4mm",BQ,flooring_tools
5302,Diall Extruded Polystyrene Foam Underlay 5m²,16.99,Underlay & floor preparation,https://www.screwfix.com/p/diall-extruded-polystyrene-foam-underlay-5m-/1583r,https://media.screwfix.com/is/image/ae235/1583R_P?$autoprodblock$=&wid=136&hei=136&dpr=on,"Easy to lay and cut underlay suitable for use with floating floors. Ideal for low installation heights and has excellent soundproofing qualities. Reliable protection under heavy loads.Suitable for Laminate, Parquet & WoodMould-ResistantSimple to LaySimple to CutProvides Thermal InsulationExcellent Soundproofing QualitiesReliable Protection Under Heavy LoadsCompensates for Uneven Floors",Screwfix,flooring_tools
5303,"Diall 3mm Foam Laminate & solid wood flooring Underlay panels, 15m²",37,Underlay & floor preparation,https://www.diy.com/departments/diall-3mm-foam-laminate-solid-wood-flooring-underlay-panels-15m-/1532500_BQ.prd,https://media.diy.com/is/image/Kingfisher/diall-5mm-extruded-polystyrene-xps-foam-laminate-solid-wood-flooring-underlay-panels~3663602918066_01bq?wid=284&hei=284,"Room Use - Any roomResistant to impactSuitable for use with underfloor heatingFeatures and benefitsThis 3mm foam underlay is perfect for less frequently used rooms. It levels out small localized irregularities of the floor, and stops any moisture related problems arising from a damp sub-floor.Improves walking comfort & reduces footfall soundInsulates from the ground & prevent the rising of humidityLevels out small localized irregularities of the floorHelps to level sub-floor irregularity/unevenness up to 2mm",BQ,flooring_tools
5304,Diall 2.2mm Extruded polystyrene (XPS) foam Laminate & solid wood flooring Underlay panels,30,Underlay & floor preparation,https://www.diy.com/departments/diall-2-2mm-extruded-polystyrene-xps-foam-laminate-solid-wood-flooring-underlay-panels/1570773_BQ.prd,https://media.diy.com/is/image/Kingfisher/diall-3mm-foam-laminate-solid-wood-flooring-underlay-panels-15m-~3663602918059_01bq?wid=284&hei=284,"Guarantees sustained quality & global excellent performance with only 2.2mm thicknessSuitable for Laminate & solid wood flooringSuitable for use with underfloor heatingGuarantee - 2 years2 years GuaranteeFeatures and benefitsGood for impact sound reduction (20dB), convenient for installation (folded-accordion: easy lay and easy cut system)Suitable for frequently used roomsLow thickness for a good performanceIdeal for low installation heights (Flat surface needed)Helps to level sub-floor irregularity/unevenness up to 1mmHandle & fit with care. In order to make the fitting task easier, it is recommended to apply an aluminium tape to protect the underlay edges between each underlay section as it is laid",BQ,flooring_tools
5305,"Diall 0.15mm Foam Laminate & solid wood flooring Vapour barrier membrane, 20m²",16,Underlay & floor preparation,https://www.diy.com/departments/diall-0-15mm-foam-laminate-solid-wood-flooring-vapour-barrier-membrane-20m-/1510278_BQ.prd,https://media.diy.com/is/image/Kingfisher/diall-2-2mm-extruded-polystyrene-xps-foam-laminate-solid-wood-flooring-underlay-panels~3663602918035_01bq?wid=284&hei=284,"Room Use - Any roomSuitable for use with underfloor heatingFeatures and benefitsThis 0.15mm vapour barrier membrane is an absolute must before laying a laminate or a parquet, in conjunction with an underlay.Effectively stops any moisture related problems arising from a damp sub-floor",BQ,flooring_tools
5306,Diall 0.25mm Plastic Underlay panels,21,Underlay & floor preparation,https://www.diy.com/departments/diall-0-25mm-plastic-underlay-panels/37807_BQ.prd,https://media.diy.com/is/image/Kingfisher/diall-0-15mm-foam-laminate-solid-wood-flooring-vapour-barrier-membrane-20m-~3663602918011_01bq?wid=284&hei=284,Acts as a moisture & vapour barrierWater resistantFeatures and benefitsActs as a moisture and vapour barrierCan be used in conjunction with all B&Q underlaysComplies to buildings regulation standard BBA: 94/3009,BQ,flooring_tools
5307,"Diall 6mm Recycled fibres Carpet Underlay panels, 8.35m²",29,Underlay & floor preparation,https://www.diy.com/departments/diall-6mm-recycled-fibres-carpet-underlay-panels-8-35m-/1529145_BQ.prd,https://media.diy.com/is/image/Kingfisher/diall-0-25mm-plastic-underlay-panels~03821220_03c?wid=284&hei=284,Room use:Any roomInsulation type: ThermalSuitable for use with underfloor heatingFeatures and benefitsThese 6mm Diall carpet underlay panels are an essential before laying your flooring - they are also made from recycled fibres making them an environmentally friendly choice.Helps to level sub-floor irregularity/unevenness up to 4mmOffers heat & sound insulation,BQ,flooring_tools
5308,Duralay Timbermate Excel Wood Flooring Underlay 3.6mm - 15sqm Roll,98.72,Underlay & floor preparation,https://www.diy.com/departments/duralay-timbermate-excel-wood-flooring-underlay-3-6mm-15sqm-roll/5061006200011_BQ.prd,https://media.diy.com/is/image/Kingfisher/diall-6mm-recycled-fibres-carpet-underlay-panels-8-35m-~3663602918103_01bq?wid=284&hei=284,"Noise Reducing Wood & Laminate Underlay

Duralay Timbermate Excel is part of the Timbermate Range of underlays along with Silentfloor Gold.

Timbermate Excel reduces in-room noise by up to 30% and contains our Vapourstop barrier to help prevent moisture.

Independently tested to produce a sound reduction rating of 56 SONE*
3.60 mm gauge high density resilient rubber underlay
Vapourstop barrier that helps prevent moisture
Prevents the overstraining of wood and laminate boards
Provides an excellent sub-floor masking minor surface imperfections
Simple, quick and easy to installGuarantee - 1 year",BQ,flooring_tools
5309,"Diall 2mm Cork Laminate & solid wood flooring Underlay panels, 10m²",40,Underlay & floor preparation,https://www.diy.com/departments/diall-2mm-cork-laminate-solid-wood-flooring-underlay-panels-10m-/1514393_BQ.prd,https://media.diy.com/is/image/KingfisherDigital/duralay-timbermate-excel-wood-flooring-underlay-3-6mm-15sqm-roll~5061006200011_01c_MP?wid=284&hei=284,"Room Use - Any roomResistant to impactSuitable for use with underfloor heatingFeatures and benefitsThe best option for a glued-down installation for solid wood or real wood top layer flooringIt can be used under ceramic tiles, floating floors, glue down wood or carpetsIt is manufactured from renewable raw materials & therefore assists in environmentally-aware renovationIt’s compression strength protects the flooring from damage incurred as the flooring is used & subjected to loadsHelps to level sub-floor irregularity/unevenness up to 0.5mm",BQ,flooring_tools
