id,product,price,category,link,image,description
179,"Colours Altamira Classic C-shaped Polystyrene Coving (L)2m (W)100mm, Pack of 6",£27,Cornices & coving,https://www.diy.com/departments/colours-altamira-classic-c-shaped-polystyrene-coving-l-2m-w-100mm-pack-of-6/257016_BQ.prd,https://media.diy.com/is/image/Kingfisher/colours-altamira-classic-c-shaped-polystyrene-internal-external-coving-corner-l-180mm-w-100mm-pack-of-2~5397007038347_01c_bq?wid=284&hei=284,Adhesive requiredFeatures and benefitsLightweight and easy to InstallSmooth finish ready to paintHarmonise wall to ceilingConceal settlement cracks
180,Colours Altamira Classic C-shaped Polystyrene Coving (L)2m (W)100mm,£5.06,Cornices & coving,https://www.diy.com/departments/colours-altamira-classic-c-shaped-polystyrene-coving-l-2m-w-100mm/289104_BQ.prd,https://media.diy.com/is/image/Kingfisher/colours-altamira-classic-c-shaped-polystyrene-coving-l-2m-w-100mm-pack-of-6~5397007056402_01c_bq?wid=284&hei=284,Adhesive requiredFeatures and benefitsSmooth finish ready to paintLightweight and easy to InstallHarmonise wall to ceilingConceal settlement cracksHelps to conceal settlement cracks
181,Corrubit Black Bitumen Corrugated Roofing sheet (L)2m (W)930mm (T)2.2mm,£25,Roofing supplies,https://www.diy.com/departments/corrubit-black-bitumen-corrugated-roofing-sheet-l-2m-w-930mm-t-2-2mm/1749437_BQ.prd,https://media.diy.com/is/image/Kingfisher/corrubit-black-bitumen-corrugated-roofing-sheet-l-2m-w-930mm-t-2-2mm~5060382232227_01c_BQ?wid=284&hei=284,"Fixings sold separatelyEnsure sheets are fully supported with timber batons and has a minimum gradient of 10%Features and benefitsCan easily be cut to fit, with a sawEasy installationRot resistantSame colour ridge tiles and edge pieces are availableAllows air circulation along eaves"
182,Clear PVC Corrugated Roofing sheet (T)0.8mm,£23-£35,Roofing supplies,https://www.diy.com/departments/clear-pvc-corrugated-roofing-sheet-l-3m-w-950mm-t-0-8mm/5060521032381_BQ.prd,https://media.diy.com/is/image/Kingfisher/corrubit-black-bitumen-corrugated-roofing-sheet-l-2m-w-930mm-t-2-2mm~5060382232227_01c_BQ?wid=284&hei=284,"Lightweight and economical choice for roof glazingGuarantee - 1 yearUse Corrapol Clear Fixings to secure sheets .Ideal for roof glazing, canopies, bike shelters, carports, BBQ covers, log stores and glazing many other structures.Features and benefitsLightweight corrugated PVC roofing sheet provides an economical type of roof glazing sheet.Corrugated design provides rigidityGood light transmissionSheets can be overlapped - no need to cutUse Corrapol clear fixings to secure the sheetsLife Expectancy of 5 Years"
183,Corrubit Clear PVC Corrugated Roofing sheet (L)2m (W)950mm (T)0.8mm,£23,Roofing supplies,https://www.diy.com/departments/corrubit-clear-pvc-corrugated-roofing-sheet-l-2m-w-950mm-t-0-8mm/1932744_BQ.prd,https://media.diy.com/is/image/Kingfisher/clear-pvc-corrugated-roofing-sheet-l-3m-w-950mm-t-0-8mm~5060521032381_01c_bq?wid=284&hei=284,"This roofing sheet ensures easy and economic roofingCE markedFittings & fixings sold separatelyGuarantee - 10 yearsNail at each crown towards eaves, overlap at least one corrugation longitudinally and 15cm transversallyResistant to impactFeatures and benefitsEasy to handle and cutDrill hole then fix to timber using a screw, Corru-cap and spacer at each crown, ensuring that the hole is slightly larger that the screw to accommodate expansion and contraction"
184,Corrubit Green Bitumen Corrugated Roofing sheet (L)2m (W)930mm (T)2.2mm,£25,Roofing supplies,https://www.diy.com/departments/corrubit-green-bitumen-corrugated-roofing-sheet-l-2m-w-930mm-t-2-2mm/1749438_BQ.prd,https://media.diy.com/is/image/Kingfisher/corrubit-clear-pvc-corrugated-roofing-sheet-l-2m-w-950mm-t-0-8mm~8691756740016_02bq?wid=284&hei=284,"Ensure sheets are fully supported with timber batons and has a minimum gradient of 10%Features and benefitsCan easily be cut to fit, with a sawEasy installationRot resistantSame colour ridge tiles and edge pieces are availableAllows air circulation along eaves"
185,"Roof Pro Black Shed felt, (L)10m (W)1m",£25,Roofing supplies,https://www.diy.com/departments/roof-pro-black-shed-felt-l-10m-w-1m/5060382235402_BQ.prd,https://media.diy.com/is/image/Kingfisher/corrubit-green-bitumen-corrugated-roofing-sheet-l-2m-w-930mm-t-2-2mm~5060382232234_36c_BQ?wid=284&hei=284,"This weatherproof bituminous glass fibre shed felt is suitable for non-habitable garden buildings and huts.Guarantee - 1 yearUV resistantDetailed instruction on reverse of wrapper or via QR Code on front of wrapperWeatherproofFeatures and benefitsFor use on roofs with a pitch greater than 20° degrees, waterproofing non-habitable buildings.Fixed using galvanised nails and felt adhesiveDo not drag rolls across rough surfaces; they should be liftedRolls should stand on their ends on a dry surfaceThis product has a life expectancy of 5 years"
186,"Glidevale Type LR Grey Roofing felt underlay, (L)20m (W)1m",£34,Roofing supplies,https://www.diy.com/departments/glidevale-type-lr-grey-roofing-felt-underlay-l-20m-w-1m/5028212934017_BQ.prd,https://media.diy.com/is/image/Kingfisher/roof-pro-black-shed-felt-l-10m-w-1m~5060382235402_02c_bq?wid=284&hei=284,"Protect VP300 is a medium weight vapour permeable roof underlay and is suitable for all pitched roofs, particularly fully supported applications.UV resistantStore rolls on a flat dry surface, protected from the weather. Do not lay Protect VP300 in contact with any un-dried timber preservative (whether water or solvent based). In accordance with good building practice, this product should be covered as soon as possible after installation and preferably not more than one month after initial exposureWeatherproofFeatures and benefitsProtect VP300 is both CE marked and BM TRADA certified and provides an economic solution when the highest specification of roof underlay is not required. It’s suitable for use in Wind Uplift Resistance Zones 1-3 at 345mm batten gauge.Vapour permeable with a performance better than required in BS 5250Completely water and airtight with >2.0 m water resistanceGood all-round performance for its weight and one of the best in its classIs UV and heat resistant and can be used as a temporary coveringHelps to avoid condensation risk in accordance with BS 5250 and NHBC requirements"
187,"Roof Pro Super Black Shed felt, (L)10m (W)1m",£54,Roofing supplies,https://www.diy.com/departments/roof-pro-super-black-shed-felt-l-10m-w-1m/1932699_BQ.prd,https://media.diy.com/is/image/Kingfisher/glidevale-type-lr-grey-roofing-felt-underlay-l-20m-w-1m~5028212934017_01c_BQ?wid=284&hei=284,High specification polyester roofing membrane for non-habitable garden buildings and hutsGuarantee - 15 yearsFeatures and benefitsFor non-habitable garden buildings and hutsDo not drag rolls across rough surfaces; they should be lifted. Rolls should stand on their ends on a dry surface. Avoid mechanical damage and damp storage conditionsThis product has a life expectancy of 15 years
188,Corrapol Clear Polycarbonate Corrugated Roofing sheet (T)1mm,£40-£98,Roofing supplies,https://www.diy.com/departments/corrapol-clear-polycarbonate-corrugated-roofing-sheet-l-2-5m-w-950mm-t-1mm/5060521032404_BQ.prd,https://media.diy.com/is/image/Kingfisher/roof-pro-super-black-shed-felt-l-10m-w-1m~5060382232784_01c_bq?wid=284&hei=284,"These storm-resistant roof sheets are manufactured from polycarbonate resin that has approximately 200 times the impact strength of a glass of the same thickness and hence are virtually unbreakable. Enduring clear glazing sheets with incredible strength and a UV protection layer, these will not crack like the lower cost PVC options.Guarantee - 10 yearsUse Corrapol Clear Fixings to secure sheets .Ideal for screens, roof glazing, canopies, walkway roofs, bike shelters, carports, BBQ covers, conservatories, school play areas, covered decking areas, log stores, cold frames and glazing many other structures.Features and benefitsCorrapol clear storm resistant roof sheets are manufactured from polycarbonate resin which is approximately 200 times the impact strength of glass of the same thickness and therefore considered to be virtually unbreakable. Corrapol storm resistant sheets are the most enduring clear glazing sheet with incredible strength and a UV protection layer so they don’t crack like the lower cost PVC options.Corrugated design provides rigidityExcellent light transmissionUV Protected side for longevitySheets can be overlapped - no need to cutLife Expectancy of 15 Years"
189,"Roof Pro Green Shed felt, (L)10m (W)1m",£25,Roofing supplies,https://www.diy.com/departments/roof-pro-green-shed-felt-l-10m-w-1m/1932741_BQ.prd,https://media.diy.com/is/image/Kingfisher/corrapol-clear-polycarbonate-corrugated-roofing-sheet-l-2-5m-w-950mm-t-1mm~5060521032404_01c_bq?wid=284&hei=284,Guarantee - 5 yearsFeatures and benefitsThis weatherproof bituminous glass fibre shed felt is suitable for non-habitable garden buildings and huts.Fixed using nails and felt adhesiveDo not drag rolls across rough surfaces; they should be lifted. Rolls should stand on their ends on a dry surfaceThis product has a life expectancy of 5 years
190,"Corrapol PZ Clear Polycarbonate (PC) & steel Roofing screw (Dia)60mm (L)60mm, Pack of 50",£16.49,Roofing supplies,https://www.diy.com/departments/corrapol-pz-clear-polycarbonate-pc-steel-roofing-screw-dia-60mm-l-60mm-pack-of-50/1777688_BQ.prd,https://media.diy.com/is/image/Kingfisher/roof-pro-green-shed-felt-l-10m-w-1m~5060382232791_01c_bq?wid=284&hei=284,These clear fixings are made from flexible resin that provide easy fixation of the Corrapol® sheets. Combine with Corrapol® Corrugated SheetSuitable for Corrugated sheetFeatures and benefitsFlexible cap provides improved waterproofingClear colour cap to suit clear sheetsHelp prevents wind uplift or slippage on Corrapol sheetsUse a drill with a maximum thickness of 4mmResistant to Corrosion
191,"Nail (L)8mm (Dia)2.8mm 600g, Pack of 100",£16,Roofing supplies,https://www.diy.com/departments/nail-l-8mm-dia-2-8mm-600g-pack-of-100/1932740_BQ.prd,https://media.diy.com/is/image/Kingfisher/corrapol-pz-clear-polycarbonate-pc-steel-roofing-screw-dia-60mm-l-60mm-pack-of-50~5060521031070_01c_bq?wid=284&hei=284,Features and benefitsFeatures monoblock plastic-capped nail headNail head is black in colour to match the colour of your roofing sheet
192,"Roof Pro Primer, 0.75L Tin",£8,Roofing supplies,https://www.diy.com/departments/roof-pro-primer-0-75l-tin/1932720_BQ.prd,https://media.diy.com/is/image/Kingfisher/nail-l-8mm-dia-2-8mm-600g-pack-of-100~8691756844011_02bq?wid=284&hei=284,"Features and benefitsTack free drying time between 60-90 minutes depending on ambient temperature. Will be resistant to rainfall within 30 minutesFor a wide range of roofing applications including flashings, valley gutters, porches, dormers, flat and pitched roofs"
193,Sika Bitumen Grey Repair Tape (L)10m (W)300mm,£43,Roofing supplies,https://www.diy.com/departments/sika-bitumen-grey-repair-tape-l-10m-w-300mm/7612895464527_BQ.prd,https://media.diy.com/is/image/Kingfisher/roof-pro-primer-0-75l-tin~5060382232562_08c_bq?wid=284&hei=284,"Suitable for: RoofingFeatures and benefitsThis product is a self-adhesive, rubber modified bituminous sealing tape, laminated with an aluminium foil on the upper side to add a reflective quality the helps to protect a wide range of roofing materials.Easy to apply due to the self adhesive backingCan be painted over"
194,"Roof Pro Flexypol One Coat Black Roofing waterproofer, 1L",£15.87,Roofing supplies,https://www.diy.com/departments/roof-pro-flexypol-one-coat-black-roofing-waterproofer-1l/5060382235280_BQ.prd,https://media.diy.com/is/image/Kingfisher/sika-bitumen-grey-repair-tape-l-10m-w-300mm~7612895464527_01bq?wid=284&hei=284,"RoofPro Flexypol is a solvent based acrylic coating, incorporating synthetic fibres and is designed specifically for the long term maintenance of domestic and industrial roofs.Store in a cool, dry place away from sources of ignition or naked flames. Minimum shelf life of 12 months in unopened, sealed containersFlammable liquid & vapour. Keep away from heat, hot surfaces, sparks open flames & other ignition sources. Do not breathe vapour. Do not breathe spray or mist. Toxic to aqautic life. Repeated exposure may cause skin dryness or cracking.Instructions for use: Stir vigorously, for at least two minutes, before use. This will ensure that fibres etc. that have fallen to the bottom of the tin (particularly if it has been stored in a warm place) are well dispersed back into the mixture; there should be a noticeable thickening and increase in resistance. Fibres should also be visible on the surface of the coatingFeatures and benefitsThe product provides a tough yet flexible seamless coating with excellent crack bridging properties.Instant WaterproofingSingle Coat ApplicationEffective all weather treatmentCan be applied in damp conditionsExcellent adhesion to a wide range of building materials including asphalt, bitumen, concrete, brickwork, slate, metal and plastic guttering"
195,"Roof Pro Flexypol One Coat Grey Roofing waterproofer, 5L",£45,Roofing supplies,https://www.diy.com/departments/roof-pro-flexypol-one-coat-grey-roofing-waterproofer-5l/5060382235310_BQ.prd,https://media.diy.com/is/image/Kingfisher/roof-pro-flexypol-one-coat-black-roofing-waterproofer-1l~5060382235280_02c?wid=284&hei=284,"RoofPro Flexypol is a solvent based acrylic coating, incorporating synthetic fibres and is designed specifically for the long term maintenance of domestic and industrial roofs.Store in a cool, dry place away from sources of ignition or naked flames. Minimum shelf life of 12 months in unopened, sealed containersFlammable liquid & vapour. Keep away from heat, hot surfaces, sparks open flames & other ignition sources. Do not breathe vapour. Do not breathe spray or mist. Toxic to aqautic life. Repeated exposure may cause skin dryness or cracking.Instructions for use: Stir vigorously, for at least two minutes, before use. This will ensure that fibres etc. that have fallen to the bottom of the tin (particularly if it has been stored in a warm place) are well dispersed back into the mixture; there should be a noticeable thickening and increase in resistance. Fibres should also be visible on the surface of the coatingFeatures and benefitsThe product provides a tough yet flexible seamless coating with excellent crack bridging properties.Instant WaterproofingSingle Coat ApplicationEffective all weather treatmentCan be applied in damp conditionsExcellent adhesion to a wide range of building materials including asphalt, bitumen, concrete, brickwork, slate, metal and plastic guttering"
