product,price,category,link
Twyford Alcona Washbasin 550mm x 420mm AR4211WH,£68.69,Basin & Pedestals,https://www.travisperkins.co.uk/basin-and-pedestals/twyford-alcona-washbasin-550mm-x-420mm-ar4211wh/p/885410
Bathrooms From TP Swindale Cloakroom Basin 1TH 450 x 370mm,£115.57,Basin & Pedestals,https://www.travisperkins.co.uk/basin-and-pedestals/bathrooms-from-tp-swindale-cloakroom-basin-1th-450-x-370mm/p/251793
Bathrooms From TP Swindale Cloakroom Basin 360 x 300mm,£123.10,Basin & Pedestals,https://www.travisperkins.co.uk/basin-and-pedestals/bathrooms-from-tp-swindale-cloakroom-basin-360-x-300mm/p/251799
Roca Polo Basin 2 Tap Holes 560mm x 450mm (Basin Only) A32829D000,£53.09,Basin & Pedestals,https://www.travisperkins.co.uk/basin-and-pedestals/roca-polo-basin-2-tap-holes-560mm-x-450mm-basin-only-a32829d000/p/568993
"Ideal Standard Tempo 50cm Washbasin, 1 Taphole White T058801",£95.33,Basin & Pedestals,https://www.travisperkins.co.uk/basin-and-pedestals/ideal-standard-tempo-50cm-washbasin-1-taphole-white-t058801/p/444742
Heritage Granley Standrd Basin 2TAP Hole PGRW05,£337.97,Basin & Pedestals,https://www.travisperkins.co.uk/basin-and-pedestals/heritage-granley-standrd-basin-2tap-hole-pgrw05/p/405384
Twyford Alcona Washbasin 2 Tap 500mm x 410mm AR4112WH,£65.51,Basin & Pedestals,https://www.travisperkins.co.uk/basin-and-pedestals/twyford-alcona-washbasin-2-tap-500mm-x-410mm-ar4112wh/p/885408
Heritage Granley Pedestal PGRW09,£169.61,Basin & Pedestals,https://www.travisperkins.co.uk/basin-and-pedestals/heritage-granley-pedestal-pgrw09/p/405385
Roca Laura Cloak Basin 2TH 450mm White A325315000,£84.76,Basin & Pedestals,https://www.travisperkins.co.uk/basin-and-pedestals/roca-laura-cloak-basin-2th-450mm-white-a325315000/p/554085
Roca The Gap Semi-recessed Basin 1 Tap Hole 560mm x 400mm 32747S000,£329.32,Basin & Pedestals,https://www.travisperkins.co.uk/basin-and-pedestals/roca-the-gap-semi-recessed-basin-1-tap-hole-560mm-x-400mm-32747s000/p/261050
Bathrooms From TP Swindale Cloakroom Basin 2TH 450 x 370mm,£109.34,Basin & Pedestals,https://www.travisperkins.co.uk/basin-and-pedestals/bathrooms-from-tp-swindale-cloakroom-basin-2th-450-x-370mm/p/251795
Bathrooms From TP Swindale 2TH 550 x 450mm Basin,£117.80,Basin & Pedestals,https://www.travisperkins.co.uk/basin-and-pedestals/bathrooms-from-tp-swindale-2th-550-x-450mm-basin/p/685887
Bathrooms From TP Swindale Corner Cloakroom Basin 450mm,£82.09,Basin & Pedestals,https://www.travisperkins.co.uk/basin-and-pedestals/bathrooms-from-tp-swindale-corner-cloakroom-basin-450mm/p/251797
Twyford Alcona Handrinse Washbasin 2 Tap 400mm x 330mm AR4812WH,£60.07,Basin & Pedestals,https://www.travisperkins.co.uk/basin-and-pedestals/twyford-alcona-handrinse-washbasin-2-tap-400mm-x-330mm-ar4812wh/p/885456
TP Bathrooms Swindale (Cascada) Cloakroom Full Basin Pedestal,£95.46,Basin & Pedestals,https://www.travisperkins.co.uk/basin-and-pedestals/tp-bathrooms-swindale-cascada-cloakroom-full-basin-pedestal/p/251796
Bathrooms From TP Swindale 1TH 550 x 450mm Basin,£101.23,Basin & Pedestals,https://www.travisperkins.co.uk/basin-and-pedestals/bathrooms-from-tp-swindale-1th-550-x-450mm-basin/p/685886
TP Bathrooms Swindale (Cascada) Standard Full Basin Pedestal,£56.90,Basin & Pedestals,https://www.travisperkins.co.uk/basin-and-pedestals/tp-bathrooms-swindale-cascada-standard-full-basin-pedestal/p/685889
Twyford Option Washbasin 1 Tap 550mm x 450mm OT4211WH,£57.22,Basin & Pedestals,https://www.travisperkins.co.uk/basin-and-pedestals/twyford-option-washbasin-1-tap-550mm-x-450mm-ot4211wh/p/305042
Roca Debba A33799100U Wht Large Semi Ped,£153.25,Basin & Pedestals,https://www.travisperkins.co.uk/basin-and-pedestals/roca-debba-a33799100u-wht-large-semi-ped/p/131835
Bathrooms From TP Swindale Semi Recessed Basin 550 x 460mm,£166.56,Basin & Pedestals,https://www.travisperkins.co.uk/basin-and-pedestals/bathrooms-from-tp-swindale-semi-recessed-basin-550-x-460mm/p/251800
Ideal Standard 120mm Basin Fixing Set E015767,£18.58,Basin & Pedestals,https://www.travisperkins.co.uk/basin-and-pedestals/ideal-standard-120mm-basin-fixing-set-e015767/p/639937
Twyford Classic Wall Brackets Type D1027 SR1005,£55.30,Basin & Pedestals,https://www.travisperkins.co.uk/basin-and-pedestals/twyford-classic-wall-brackets-type-d1027-sr1005/p/633136
Roca Debba Cloakroom Basin 1 Tap Hole 450mm x 370mm 32599700U,£175.38,Basin & Pedestals,https://www.travisperkins.co.uk/basin-and-pedestals/roca-debba-cloakroom-basin-1-tap-hole-450mm-x-370mm-32599700u/p/695788
"Ideal Standard Tempo 35cm Handrinse Washbasin, Right Hand Taphole White T0597...",£77.09,Basin & Pedestals,https://www.travisperkins.co.uk/basin-and-pedestals/ideal-standard-tempo-35cm-handrinse-washbasin-right-hand-taphole-white-t059701/p/250672
Twyford Alcona Washbasin 2 Tap 550mm x 420mm AR4212WH,£68.69,Basin & Pedestals,https://www.travisperkins.co.uk/basin-and-pedestals/twyford-alcona-washbasin-2-tap-550mm-x-420mm-ar4212wh/p/885411
Roca Debba Cloakroom Basin 1 Tap Hole 400mm x 320mm 32599800U,£136.61,Basin & Pedestals,https://www.travisperkins.co.uk/basin-and-pedestals/roca-debba-cloakroom-basin-1-tap-hole-400mm-x-320mm-32599800u/p/737306
"Close Coupled Toilet Pack White ZSTANDARWC (Pan, Cistern and Seat)",£78.82,Toilets,https://www.travisperkins.co.uk/toilets/close-coupled-toilet-pack-white-zstandarwc-pan-cistern-and-seat/p/663387
Twyford Option Close Coupled Cistern OT2421WH,£85.03,Toilets,https://www.travisperkins.co.uk/toilets/twyford-option-close-coupled-cistern-ot2421wh/p/403939
Ideal Standard T427001 Tempo Close Coupled Delay Fill Valve Cistern White,£131.83,Toilets,https://www.travisperkins.co.uk/toilets/ideal-standard-t427001-tempo-close-coupled-delay-fill-valve-cistern-white/p/832890
5 Piece Ceramic Bathroom Suite,£105.84,Toilets,https://www.travisperkins.co.uk/toilets/5-piece-ceramic-bathroom-suite/p/103230
Low Level White Toilet Pan,£108.44,Toilets,https://www.travisperkins.co.uk/toilets/low-level-white-toilet-pan/p/662755
Twyford Alcona Flushwise Close Coupled Toilet Pan AR1148WH,£86.88,Toilets,https://www.travisperkins.co.uk/toilets/twyford-alcona-flushwise-close-coupled-toilet-pan-ar1148wh/p/885400
Roca Debba CLOSE-COUPLED BACK-TO-WALL WC Pan,£249.76,Toilets,https://www.travisperkins.co.uk/toilets/roca-debba-close-coupled-back-to-wall-wc-pan/p/266511
Petteril Toilet and Basin Pack,£346.84,Toilets,https://www.travisperkins.co.uk/toilets/petteril-toilet-and-basin-pack/p/267934
Low Level Toilet Cistern & Pipe,£133.79,Toilets,https://www.travisperkins.co.uk/toilets/low-level-toilet-cistern-and-pipe/p/662756
Twyford Option Horizontal Outlet Close Coupled Toilet Pan White OT1148WH,£73.69,Toilets,https://www.travisperkins.co.uk/toilets/twyford-option-horizontal-outlet-close-coupled-toilet-pan-white-ot1148wh/p/305039
5 Piece Ceramic Bathroom Suite including 2 Tap Hole Basin,£151.16,Toilets,https://www.travisperkins.co.uk/toilets/5-piece-ceramic-bathroom-suite-including-2-tap-hole-basin/p/828940
Bathrooms From TP Swindale (Cascada) Close Coupled WC Pan,£139.99,Toilets,https://www.travisperkins.co.uk/toilets/bathrooms-from-tp-swindale-cascada-close-coupled-wc-pan/p/685890
Roca the Gap Comfort Height Cc Pan,£406.98,Toilets,https://www.travisperkins.co.uk/toilets/roca-the-gap-comfort-height-cc-pan/p/948221
Wirquin Cme Macdee Bido Elan Cistern Low Level White CFE51WH,£70.48,Toilets,https://www.travisperkins.co.uk/toilets/wirquin-cme-macdee-bido-elan-cistern-low-level-white-cfe51wh/p/851870
"Twyford Option Close Coupled Cistern,Push Button, 6/4L OT2396WH",£81.49,Toilets,https://www.travisperkins.co.uk/toilets/twyford-option-close-coupled-cisternpush-button-64l-ot2396wh/p/305040
Bathrooms From TP Swindale (Cascada) Back to Wall WC Pan,£188.44,Toilets,https://www.travisperkins.co.uk/toilets/bathrooms-from-tp-swindale-cascada-back-to-wall-wc-pan/p/251803
"Bathrooms From TP Petteril Toilet - Includes Pan, Cistern & Soft Close Seat",£337.98,Toilets,https://www.travisperkins.co.uk/toilets/bathrooms-from-tp-petteril-toilet-includes-pan-cistern-and-soft-close-seat/p/214949
Bathrooms From TP Swindale (Cascada) Close - Coupled Cistern,£126.17,Toilets,https://www.travisperkins.co.uk/toilets/bathrooms-from-tp-swindale-cascada-close-coupled-cistern/p/685888
Roca Polo Close Coupled Open Rim Toilet Pan White A34229A003,£74.29,Toilets,https://www.travisperkins.co.uk/toilets/roca-polo-close-coupled-open-rim-toilet-pan-white-a34229a003/p/576831
Armitage Shanks Contour 21 46cm High Close Coupled W.C. Pan - 75cm Projection...,£498.89,Toilets,https://www.travisperkins.co.uk/toilets/armitage-shanks-contour-21-46cm-high-close-coupled-w-c-pan-75cm-projection-s305401/p/867138
Armitage Shanks Sandringham 21 Back to Wall Toilet Pan E897401,£199.22,Toilets,https://www.travisperkins.co.uk/toilets/armitage-shanks-sandringham-21-back-to-wall-toilet-pan-e897401/p/693802
Polo Dual Flush Cistern C/W 6/3L Fitting,£110.52,Toilets,https://www.travisperkins.co.uk/toilets/polo-dual-flush-cistern-cw-63l-fitting/p/491909
Roca the Gap Pan Without Cut Out A342737000,£441.08,Toilets,https://www.travisperkins.co.uk/toilets/roca-the-gap-pan-without-cut-out-a342737000/p/951542
Roca Rimless Wall Hung Toilet Pan 34647L000,£448.24,Toilets,https://www.travisperkins.co.uk/toilets/roca-rimless-wall-hung-toilet-pan-34647l000/p/760783
Twyford Alcona Close Coupled Cistern AR2342WH,£94.73,Toilets,https://www.travisperkins.co.uk/toilets/twyford-alcona-close-coupled-cistern-ar2342wh/p/885401
Roca Close-Coupled Cistern 34147C000 (Cistern Only),£383.71,Toilets,https://www.travisperkins.co.uk/toilets/roca-close-coupled-cistern-34147c000-cistern-only/p/491922
Roca Laura Eco WC Suite Pack Z348810001,£361.06,Toilets,https://www.travisperkins.co.uk/toilets/roca-laura-eco-wc-suite-pack-z348810001/p/933696
Twyford Alcona Back-to-Wall Toilet Pan AR1438WH,£175.54,Toilets,https://www.travisperkins.co.uk/toilets/twyford-alcona-back-to-wall-toilet-pan-ar1438wh/p/387595
Ideal Standard Sandringham 21 Low Level Cistern Btm 6L E896901,£126.44,Toilets,https://www.travisperkins.co.uk/toilets/ideal-standard-sandringham-21-low-level-cistern-btm-6l-e896901/p/884722
Ideal Standard T327601 Tempo Close Coupled WC Pan,£148.46,Toilets,https://www.travisperkins.co.uk/toilets/ideal-standard-t327601-tempo-close-coupled-wc-pan/p/207039
Roca VICTORIA-N Pack 700 2 Drawer Gloss White,£783.67,Bathroom Vanity Units,https://www.travisperkins.co.uk/bathroom-vanity-units/roca-victoria-n-pack-700-2-drawer-gloss-white/p/777527
Roca Debba Compact Vanity Basin + Unit 2 Drawers White 500mm 855904806,£418.78,Bathroom Vanity Units,https://www.travisperkins.co.uk/bathroom-vanity-units/roca-debba-compact-vanity-basin-unit-2-drawers-white-500mm-855904806/p/544134
Roca Mini Unik 450 Gloss White,£531.05,Bathroom Vanity Units,https://www.travisperkins.co.uk/bathroom-vanity-units/roca-mini-unik-450-gloss-white/p/925935
Roca Debba Basin Unit 605 x 360 3 Drawers Gloss White,£803.45,Bathroom Vanity Units,https://www.travisperkins.co.uk/bathroom-vanity-units/roca-debba-basin-unit-605-x-360-3-drawers-gloss-white/p/267133
Rocca Debba Vanity Unit Includes 2 Drawers 600 White,£698.59,Bathroom Vanity Units,https://www.travisperkins.co.uk/bathroom-vanity-units/rocca-debba-vanity-unit-includes-2-drawers-600-white/p/155982
Roca VICTORIA-N Pack 1000 2 Draw White,"£1,128.10",Bathroom Vanity Units,https://www.travisperkins.co.uk/bathroom-vanity-units/roca-victoria-n-pack-1000-2-draw-white/p/560083
Roca VICTORIA-N Pack 700 3 Drawer Gloss White,£878.15,Bathroom Vanity Units,https://www.travisperkins.co.uk/bathroom-vanity-units/roca-victoria-n-pack-700-3-drawer-gloss-white/p/583492
Roca Mini Vanity Pack With Mirror 450 White,£606.76,Bathroom Vanity Units,https://www.travisperkins.co.uk/bathroom-vanity-units/roca-mini-vanity-pack-with-mirror-450-white/p/672645
Roca VICTORIA-N Unik Basin Unit 600 2 Draw Gloss White,£869.14,Bathroom Vanity Units,https://www.travisperkins.co.uk/bathroom-vanity-units/roca-victoria-n-unik-basin-unit-600-2-draw-gloss-white/p/103284
Roca Victoria-n Basin Unit Legs ( x 2) 816555001,£45.20,Bathroom Vanity Units,https://www.travisperkins.co.uk/bathroom-vanity-units/roca-victoria-n-basin-unit-legs-x-2-816555001/p/103314
HIB 78600000 Globe Mirror 600mm,£528.72,Bathroom Mirrors,https://www.travisperkins.co.uk/bathroom-mirrors/hib-78600000-globe-mirror-600mm/p/931718
HIB 78700000 Globe LED Mirror 1200mm,£710.02,Bathroom Mirrors,https://www.travisperkins.co.uk/bathroom-mirrors/hib-78700000-globe-led-mirror-1200mm/p/344340
Twyford Chrome Plated Celtic Bath Grips BG1365CP,£18.73,Bathroom Accessories,https://www.travisperkins.co.uk/bathroom-accessories/twyford-chrome-plated-celtic-bath-grips-bg1365cp/p/538457
Roca Z031003014 Carla Bath Grips Pair Chrome,£29.24,Bathroom Accessories,https://www.travisperkins.co.uk/bathroom-accessories/roca-z031003014-carla-bath-grips-pair-chrome/p/717266
Hib Hush Timer Fan Chrome,£178.75,Bathroom Accessories,https://www.travisperkins.co.uk/bathroom-accessories/hib-hush-timer-fan-chrome/p/803584
Bristan RD ROLL C Round Toilet Roll Holder Brass Chrome Plated,£30.28,Bathroom Accessories,https://www.travisperkins.co.uk/bathroom-accessories/bristan-rd-roll-c-round-toilet-roll-holder-brass-chrome-plated/p/679163
Bristan RD RAIL C Round Towel Rail Brass Chrome Plated,£38.64,Bathroom Accessories,https://www.travisperkins.co.uk/bathroom-accessories/bristan-rd-rail-c-round-towel-rail-brass-chrome-plated/p/873233
Bristan SO TOIL C Solo Single Toilet Roll Holder Chrome Plated,£101.50,Bathroom Accessories,https://www.travisperkins.co.uk/bathroom-accessories/bristan-so-toil-c-solo-single-toilet-roll-holder-chrome-plated/p/985533
Croydex Chester Toilet Roll Holder Chrome QM441141,£33.83,Bathroom Accessories,https://www.travisperkins.co.uk/bathroom-accessories/croydex-chester-toilet-roll-holder-chrome-qm441141/p/665808
Roca A29102800A Bolt On Bath Legs Suits Contessa Carla Bath,£27.60,Bathroom Accessories,https://www.travisperkins.co.uk/bathroom-accessories/roca-a29102800a-bolt-on-bath-legs-suits-contessa-carla-bath/p/225349
Bristan RD RING C Round Towel Ring Brass Chrome Plated,£26.84,Bathroom Accessories,https://www.travisperkins.co.uk/bathroom-accessories/bristan-rd-ring-c-round-towel-ring-brass-chrome-plated/p/291025
Bristan WMNT10 C Wall Mount Fixings Chrome Plated,£25.54,Bathroom Accessories,https://www.travisperkins.co.uk/bathroom-accessories/bristan-wmnt10-c-wall-mount-fixings-chrome-plated/p/834230
Mira Showers Flight Low Riser Rectangular Tray Conversion Kit 1400mm-1700mm,£92.53,Bathroom Accessories,https://www.travisperkins.co.uk/bathroom-accessories/mira-showers-flight-low-riser-rectangular-tray-conversion-kit-1400mm-1700mm/p/643430
Bristan RD ROLL BLK Round Toilet Roll Holder Brass Black,£31.93,Bathroom Accessories,https://www.travisperkins.co.uk/bathroom-accessories/bristan-rd-roll-blk-round-toilet-roll-holder-brass-black/p/965239
Bristan WMNT4 C Surface Mounted Pipework Fittings Chrome Plated,£119.47,Bathroom Accessories,https://www.travisperkins.co.uk/bathroom-accessories/bristan-wmnt4-c-surface-mounted-pipework-fittings-chrome-plated/p/635564
Bristan SQ ROLL BLK Square Toilet Roll Holder Brass Black,£49.44,Bathroom Accessories,https://www.travisperkins.co.uk/bathroom-accessories/bristan-sq-roll-blk-square-toilet-roll-holder-brass-black/p/964687
Bristan ECO SHW 08 8 Litres Per Minute Shower Outlet Flow Limiter,£18.07,Bathroom Accessories,https://www.travisperkins.co.uk/bathroom-accessories/bristan-eco-shw-08-8-litres-per-minute-shower-outlet-flow-limiter/p/534530
Croydex Pendle Towel Rail Chrome 705mm QM412741,£64.51,Bathroom Accessories,https://www.travisperkins.co.uk/bathroom-accessories/croydex-pendle-towel-rail-chrome-705mm-qm412741/p/665786
Bristan RD RING BLK Round Towel Ring Brass Black,£31.93,Bathroom Accessories,https://www.travisperkins.co.uk/bathroom-accessories/bristan-rd-ring-blk-round-towel-ring-brass-black/p/964852
Bristan SHR C Bath Shroud Chrome Plated,£455.96,Bathroom Accessories,https://www.travisperkins.co.uk/bathroom-accessories/bristan-shr-c-bath-shroud-chrome-plated/p/531507
Bristan WMNT5 C Recessed Wall Mount Fixing Chrome Plated,£168.72,Bathroom Accessories,https://www.travisperkins.co.uk/bathroom-accessories/bristan-wmnt5-c-recessed-wall-mount-fixing-chrome-plated/p/551215
Bristan SO ROLL C Solo Toilet Roll Holder Chrome Plated,£57.18,Bathroom Accessories,https://www.travisperkins.co.uk/bathroom-accessories/bristan-so-roll-c-solo-toilet-roll-holder-chrome-plated/p/985531
Bristan SO RAIL C Solo Towel Rail Chrome Plated,£111.49,Bathroom Accessories,https://www.travisperkins.co.uk/bathroom-accessories/bristan-so-rail-c-solo-towel-rail-chrome-plated/p/985541
Bristan SQ ROLL C Square Toilet Roll Holder Brass Chrome Plated,£56.47,Bathroom Accessories,https://www.travisperkins.co.uk/bathroom-accessories/bristan-sq-roll-c-square-toilet-roll-holder-brass-chrome-plated/p/291010
Bristan SO RING C Solo Towel Ring Chrome Plated,£55.87,Bathroom Accessories,https://www.travisperkins.co.uk/bathroom-accessories/bristan-so-ring-c-solo-towel-ring-chrome-plated/p/985535
Bristan N2 ROLL C 1901 Toilet Roll Holder Brass Chrome Plated,£46.74,Bathroom Accessories,https://www.travisperkins.co.uk/bathroom-accessories/bristan-n2-roll-c-1901-toilet-roll-holder-brass-chrome-plated/p/485086
Bristan CON1 C Angled Hose Connector,£43.70,Bathroom Accessories,https://www.travisperkins.co.uk/bathroom-accessories/bristan-con1-c-angled-hose-connector/p/261906
Bristan RD RAIL BLK Round Towel Rail Brass Black,£43.26,Bathroom Accessories,https://www.travisperkins.co.uk/bathroom-accessories/bristan-rd-rail-blk-round-towel-rail-brass-black/p/965077
Bristan RD HOOK BLK Round Hook Brass Black,£18.54,Bathroom Accessories,https://www.travisperkins.co.uk/bathroom-accessories/bristan-rd-hook-blk-round-hook-brass-black/p/965379
Bristan WMNT9 C Recessed Wall Mount Fixing Chrome Plated,£176.75,Bathroom Accessories,https://www.travisperkins.co.uk/bathroom-accessories/bristan-wmnt9-c-recessed-wall-mount-fixing-chrome-plated/p/653732
Bristan SQ RAIL C Square Towel Rail Brass Chrome Plated,£115.88,Bathroom Accessories,https://www.travisperkins.co.uk/bathroom-accessories/bristan-sq-rail-c-square-towel-rail-brass-chrome-plated/p/485081
Bristan SO DROLL C Solo Double Toilet Roll Holder Chrome Plated,£79.32,Bathroom Accessories,https://www.travisperkins.co.uk/bathroom-accessories/bristan-so-droll-c-solo-double-toilet-roll-holder-chrome-plated/p/531489
Mira Azora Dual Glass Electric Shower 9.8 Kw 1.1634.156,£541.80,Electric & Power Showers,https://www.travisperkins.co.uk/electric-and-power-showers/mira-azora-dual-glass-electric-shower-9-8-kw-1-1634-156/p/848499
Mira Jump Multi-Fit Electric Shower 8.5kw in White/Chrome 1.1778.010,£157.50,Electric & Power Showers,https://www.travisperkins.co.uk/electric-and-power-showers/mira-jump-multi-fit-electric-shower-8-5kw-in-whitechrome-1-1778-010/p/372011
